market,category,currency,marca,descripcion,promocion,precio_producto,precio_promocion,precio_kilo
Dia,bebidas,ARG,NIETO SENETINER,Vino Tinto Nieto Senetiner Malbec 750 ml. ,,"$ 1.799,00",,2398.67LT
Dia,bebidas,ARG,DON DAVID,Vino Tinto Don David Malbec 750 ml. ,,"$ 1.680,00",,2240.00LT
Dia,bebidas,ARG,KIN,"Agua de Mesa Kin Sin Gas 2,25 Lts. ",,"$ 255,60",,113.60LT
Dia,bebidas,ARG,PORTILLO,Vino Tinto Portillo Cabernet Sauvignon 750 ml. ,,"$ 997,00",,1329.33LT
Dia,bebidas,ARG,DIA,Vino Rosado DIA 1 Lt. ,,"$ 425,00",,425.00LT
Dia,bebidas,ARG,TRAPICHE,Vino Tinto Trapiche Reserva Malbec 750 ml. ,,"$ 1.924,00",,2565.33LT
Dia,bebidas,ARG,FANTA,Gaseosa Fanta naranja 3 Lts. ,,"$ 767,00",,255.67LT
Dia,bebidas,ARG,SCHWEPPES,Gaseosa Schweppes Sin Azúcar Pomelo 354 Ml. ,,"$ 202,00",,570.62LT
Dia,bebidas,ARG,FINCA NORTE,Vino Tinto Finca Norte Malbec Roble 750 ml. ,,"$ 908,00",,1210.67LT
Dia,bebidas,ARG,TRAPICHE,Vino Tinto Trapiche Alaris Cabernet Sauvignon 750 ml. ,,"$ 867,00",,1156.00LT
Dia,bebidas,ARG,CALLIA,Vino Tinto Syrah Malbec Callia Esperado 750 ml. ,,"$ 909,00",,1212.00LT
Dia,bebidas,ARG,NEW AGE,Vino Blanco New Age 750 ml. ,,"$ 899,00",,1198.67LT
Dia,bebidas,ARG,KILLKA,Vino Tinto Killka Blend 750 ml. ,,"$ 1.508,00",,2010.67LT
Dia,bebidas,ARG,ELEMENTOS,Vino Tinto Elementos Cabernet Sauvignon 750 ml. ,,"$ 1.100,00",,1466.67LT
Dia,bebidas,ARG,EMILIA,Vino Tinto Emilia Nieto Senetiner Cabernet Sauvignon 750 ml. ,,"$ 1.324,00",,1765.33LT
Dia,bebidas,ARG,DON VALENTIN,Vino Tinto Malbec Don Valentin Lacrado Roble 750 ml. ,,"$ 899,00",,1198.67LT
Dia,bebidas,ARG,ESTATE,Vino Tinto Estate Malbec 750 ml. ,,"$ 972,00",,1296.00LT
Dia,bebidas,ARG,FINCA NORTE,Vino Tinto Finca Norte Cabernet Roble 750 ml. ,,"$ 908,00",,1210.67LT
Dia,bebidas,ARG,ESTIBA,Vino Tinto Estiba I Cabernet Sauvignon 750 Ml. ,,"$ 1.084,00",,1445.33LT
Dia,bebidas,ARG,CONCHA Y TORO,Vino Tinto Trivento Reservado Malbec 750 ml. ,,"$ 699,00",,932.00LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Tinto Finca Natalina Malbec 750 ml. ,,"$ 799,00",,1065.33LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Tinto Finca Natalina Roble Malbec 750 ml. ,,"$ 981,00",,1308.00LT
Dia,bebidas,ARG,CINZANO,Aperitivo Cinzano Blanco Americano 950 ml. ,,"$ 630,48",,663.66LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Tinto Finca Natalina Roble Cabernet Sauvignon 750 ml. ,,"$ 981,00",,1308.00LT
Dia,bebidas,ARG,SCHWEPPES,Gaseosa Schweppes Sin Azúcar Agua Tónica 354 Ml ,,"$ 172,03",,485.96LT
Dia,bebidas,ARG,FANTA,Gaseosa Fanta Naranja 237 Ml. ,,"$ 117,10",,494.09LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Tinto Malbec y Cabernet Sauvignon Finca Natalina 750 Ml. + Estuche de REGALO! ,,"$ 1.199,00",,1598.67LT
Dia,bebidas,ARG,TIERRA DEL FUEGO,Vino Tierra del Fuego Sauvignon Blanc 750 Ml. ,,"$ 429,00",,466.67LT
Dia,bebidas,ARG,TAPIZ,Vino Tinto Tapiz Clásico Malbec 750 Ml. ,,"$ 949,00",,1265.33LT
Dia,bebidas,ARG,TEXTO SUBITO,Vino Tinto Verdot Texto Súbito Cabernet Sauvignon 750 Ml. ,,"$ 1.299,00",,1732.00LT
Dia,bebidas,ARG,CASILLERO DEL DIABLO,Vino Tinto Casillero del Diablo Red Blend 750 Ml. ,,"$ 1.499,00",,1998.67LT
Dia,bebidas,ARG,CONCHA Y TORO,Vino Fino Reserva Cabernet Sauvignon Concha y Toro 750 ml. ,,"$ 699,00",,998.57LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Blanco Finca Natalina Dulce Natural 750 ml. ,,"$ 845,00",,1126.67LT
Dia,bebidas,ARG,SAN TELMO,Vino Tinto San Telmo Cabernet Sauvignon 750 ml. ,,"$ 799,00",,1065.33LT
Dia,bebidas,ARG,FINCA NATALINA,Vino Tinto Finca Natalina Cabernet Sauvignon 750 ml. ,,"$ 845,00",,1126.67LT
Dia,bebidas,ARG,BEEFEATER,Vino Tinto Trapiche Imago Cabernet Sauvignon 750 ml. ,,"$ 1.065,02",,1420.03LT
Dia,frescos,ARG,ALIMENTA,Leche Parcialmente Descremada Alimenta Larga Vida 1 Lt. ,,"$ 152,10",,152.10LT
Dia,frescos,ARG,DIA,Manteca DIA Calidad Extra 200 Gr. ,,"$ 412,50",,2062.50KG
Dia,frescos,ARG,LA SERENISIMA,Leche Parcialmente Descremada Liviana La Serenísima Sachet 1 Lt. ,,"$ 242,20",,242.20LT
Dia,frescos,ARG,DIA,Leche Parcialmente Descremada DIA Sachet 1 Lt. ,,"$ 199,00",,199.00LT
Dia,frescos,ARG,DIA,Leche Entera DIA Sachet 1 Lt. ,,"$ 199,00",,199.00LT
Dia,frescos,ARG,SER,YOGUR BATIDOS FRUTOS ROJOS SER CALCI PLUS 120GR ,2do 50%48%,"$ 256,70","$ 497,40",2139.17KG
Dia,frescos,ARG,SER,YOGUR BATIDO CALCIO VAINILLA SER 120GR ,2do 50%48%,"$ 256,70","$ 497,40",2139.17KG
Dia,frescos,ARG,LA SERENISIMA,Leche Clasica mas Liviana La Serenísima Sachet 1 Lt. ,,"$ 242,20",,242.20LT
Dia,frescos,ARG,LA SERENISIMA,Yogur cremoso vainilla La Serenisima Clasico 120 Gr. ,,"$ 64,60",,538.33KG
Dia,frescos,ARG,LA PAULINA,Queso de Crema Light La Paulina 290 Gr. ,,"$ 275,70",,950.69KG
Dia,frescos,ARG,DIA,Queso Azul DIA 140 Gr. ,10%,"$ 499,00","$ 556,60",3564.29KG
Dia,frescos,ARG,DIA,LECHE ULTRAPASTEURIZADA 2% DIA 1LT ,,"$ 199,00",,199.00LT
Dia,frescos,ARG,DIA,Jamón Cocido DIA sin tacc 4 fetas 120 Gr. ,9%,"$ 429,00","$ 473,40",3575.00KG
Dia,frescos,ARG,DIA,Salame tipo Milán DIA sin tacc 180 Gr. ,13%,"$ 499,00","$ 573,60",2772.22KG
Dia,frescos,ARG,LA SERENISIMA,Yogur cremoso frutilla La Serenisima Clasico 120 Gr. ,,"$ 64,60",,538.33KG
Dia,frescos,ARG,DIA,Queso Danbo Light DIA Feteado 200 Gr. ,15%,"$ 449,00","$ 525,70",2245.00KG
Dia,frescos,ARG,ILOLAY,Yogur Batido Entero Ilolay Frutilla 120 Gr. ,,"$ 69,50",,579.17KG
Dia,frescos,ARG,DIA,Queso Crema DIA Normandia 290 Gr. ,,"$ 338,10",,1100.00KG
Dia,frescos,ARG,ILOLAY,Yogur Batido Entero Ilolay Vainilla 120 Gr. ,,"$ 69,50",,579.17KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia Light 290gr ,35%,"$ 499,00","$ 771,60",1720.69KG
Dia,frescos,ARG,DIA,Manteca DIA Calidad Extra 100 Gr. ,,"$ 267,00",,2670.00KG
Dia,frescos,ARG,LA MARTONA,Leche Parcialmente Descremada Ultrapasteurizada  1%  La Martona 1 Lt. ,,"$ 239,50",,239.50LT
Dia,frescos,ARG,LA SERENISIMA,Yogur bebible frutilla La Serenisima Clasico 900 Gr. ,25%,"$ 270,00","$ 361,90",300.00KG
Dia,frescos,ARG,ILOLAY,Yogur Batido Descremado Ilolay Frutilla 120 Gr. ,,"$ 69,50",,579.17KG
Dia,frescos,ARG,DIA,Leche Entera DIA Larga Vida 1 Lt. ,,"$ 271,00",,271.00LT
Dia,frescos,ARG,DIA,Leche Semi Descremada DIA Larga Vida 1 Lt. ,,"$ 271,00",,271.00LT
Dia,frescos,ARG,DIA,Levadura DIA 50 Gr. ,,"$ 40,90",,818.00KG
Dia,frescos,ARG,DIA,Jamón Cocido DIA sin tacc 8 fetas 200 Gr. ,,"$ 584,80",,2924.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia Clásico 290 gr ,35%,"$ 499,00","$ 771,60",1720.69KG
Dia,frescos,ARG,DIA,Leche DIA Reducida en Lactosa 1 Lt. ,,"$ 229,10",,229.10LT
Dia,frescos,ARG,CASANCREM,Queso crema Clásico Casancrem 200 Gr. ,,"$ 266,30",,1331.50KG
Dia,frescos,ARG,DIA,Limón x 1 Kg. ,30%,"$ 279,00","$ 399,00",279.00KG
Dia,frescos,ARG,ARMONIA,Leche Parcialmente descremada 1% Armonía Sachet 1 Lt. ,,"$ 97,99",,97.99LT
Dia,frescos,ARG,ARMONIA,Leche Parcialmente descremada 2% Armonía Sachet 1 Lt. ,,"$ 97,99",,97.99LT
Dia,frescos,ARG,ILOLAY,Yogur Batido Descremado Ilolay Vainilla 120 Gr. ,,"$ 69,50",,579.17KG
Dia,frescos,ARG,LA SERENISIMA,Leche La Serenisima Liviana 1% 1 Lt. ,,"$ 395,25",,395.25LT
Dia,frescos,ARG,LA SERENISIMA,Yogur bebible vainilla La Serenisima Clasico 900 Gr. ,25%,"$ 270,00","$ 361,90",300.00KG
Dia,frescos,ARG,YOGURISIMO,Yogur con cereales Yogurisimo 166 Gr. ,2do 50%,"$ 288,70",,1739.16KG
Dia,frescos,ARG,DIA,Queso Rallado DIA 150 Gr. ,,"$ 627,70",,4184.67KG
Dia,frescos,ARG,DIA,Ricotta DIA Descremada 500 Gr. ,,"$ 292,80",,585.60KG
Dia,frescos,ARG,SER,Yogur Essential frutos rojos? con cereales Ser 158 Gr. ,,"$ 168,00",,1063.29KG
Dia,frescos,ARG,LA SERENISIMA,Leche Parcialmente Descremada La Serenísima Zero Lactosa en botella 1 Lt. ,,"$ 370,55",,370.55LT
Dia,frescos,ARG,DIA,Yogur Entero Bebible DIA Vainilla 1 Lt. ,,"$ 285,10",,285.10LT
Dia,frescos,ARG,DIA,Margarina DIA 200 Gr. ,,"$ 157,00",,785.00KG
Dia,frescos,ARG,YOGURISIMO,Yogur Yogurisimo Sachet Frutilla 1 Kg. ,25%,"$ 480,34","$ 640,46",640.46KG
Dia,frescos,ARG,DIA,Queso Danbo DIA feteado 180 Gr. ,,"$ 528,70",,2937.22KG
Dia,frescos,ARG,MENDIA,Tapas de Empanadas Mendia Criolla Freír 300 Gr. ,,"$ 202,90",,676.33KG
Dia,frescos,ARG,YOGURISIMO,Yogur Griego frutillas a la crema Yogurisimo ?125 Gr. ,2do 50%,"$ 297,40",,2379.20KG
Dia,frescos,ARG,DIA,Queso Cheddar Día 180 Gr. ,,"$ 504,30",,2801.67KG
Dia,frescos,ARG,MILKAUT,Crema Milkaut Ideal para Cocinar 200 Gr. ,,"$ 270,90",,1354.50KG
Dia,frescos,ARG,DIA,Leberwurst DIA 150 Gr. ,,"$ 168,50",,1123.33KG
Dia,frescos,ARG,MENDIA,Pascualina Mendia de Hojaldre Mediana 230 Gr. ,,"$ 181,40",,788.70KG
Dia,frescos,ARG,DIA,Ricotta DIA Entera 500 Gr. ,,"$ 292,80",,585.60KG
Dia,frescos,ARG,DIA,Yogur Firme Entero DIA Frutilla 250 Gr. ,,"$ 147,20",,588.80KG
Dia,frescos,ARG,YOGURISIMO,Yogur bebible Conicet frutilla Yogurisimo 190 Gr. ,2do 50%,"$ 309,00",,1626.32LT
Dia,frescos,ARG,LA SERENISIMA,Yogur bebible vainilla la serenisima 900gr ,30%,"$ 444,30","$ 634,80",493.67KG
Dia,frescos,ARG,YOGURISIMO,Yogur Yogurísimo Vainilla Sachet 1 Kg. ,25%,"$ 480,34","$ 640,46",640.46KG
Dia,frescos,ARG,LA SERENISIMA,Manteca La Serenísima Multivitaminas 200 Gr. ,,"$ 597,90",,2175.00KG
Dia,frescos,ARG,LA PAULINA,Queso de Crema La Paulina Ciboulette 250 Gr. ,,"$ 335,50",,1342.00KG
Dia,frescos,ARG,DIA,Crema de Leche DIA 200 Ml. ,,"$ 249,00",,1245.00LT
Dia,frescos,ARG,LA SERENISIMA,Queso Cremon La Serenísima Doble Crema 600 Gr. ,18%,"$ 1.990,00","$ 2.419,30",1990.00KG
Dia,frescos,ARG,LA SERENISIMA,Leche La Serenisima Clásica 3% 1 Lt. ,,"$ 409,00",,409.00LT
Dia,frescos,ARG,DIA,Crema de Leche DIA 350 Ml. ,,"$ 434,00",,1240.00LT
Dia,frescos,ARG,DIA,Queso Mozzarella DIA feteado 180 Gr. ,,"$ 399,00",,2216.67KG
Dia,frescos,ARG,MENDIA,Tapas de Empanada Mendia para Horno 520 Gr. ,,"$ 323,10",,621.35KG
Dia,frescos,ARG,DANONINO,Yogur Peppa Pig bebible vainilla ?Danonino 100 Gr. ,,"$ 147,40",,1474.00KG
Dia,frescos,ARG,DIA,Queso Tybo DIA Feteado 180 Gr. ,,"$ 502,60",,2792.22KG
Dia,frescos,ARG,CASANCREM,Queso Casancrem Light 290 Gr. ,25%,"$ 575,00","$ 768,50",1982.76KG
Dia,frescos,ARG,TREGAR,Arroz con leche clásico Tregar 180 Gr. ,2do 50%,"$ 265,00",,1427.78KG
Dia,frescos,ARG,TREGAR,Arroz con leche con dulce de leche Tregar 180 Gr. ,2do 50%,"$ 265,00",,1472.22KG
Dia,frescos,ARG,DIA,Queso Mozzarella cilindro DIA 500 Gr. ,,"$ 1.128,60",,2257.20KG
Dia,frescos,ARG,YOGURISIMO,Yogur Griego Yogurísimo con Toppings 140 Gr. ,2do 50%,"$ 438,60",,3132.86KG
Dia,frescos,ARG,DIA,Pera x 1 Kg. ,17%,"$ 289,00","$ 349,00",289.00KG
Dia,frescos,ARG,DIA,Queso Rallado DIA 40 Gr. ,,"$ 227,10",,5677.50KG
Dia,frescos,ARG,SERENITO,Postre Vainilla Con Rocklets Serenito 120 Gr. ,50%,"$ 421,70","$ 843,10",3514.17KG
Dia,frescos,ARG,DIA,Provoleta Día 200 Gr. ,,"$ 602,70",,3013.50KG
Dia,frescos,ARG,LA SALTEÑA,Tapa pascualina gluten free La Salteña 380 Gr. ,,"$ 612,40",,1611.58KG
Dia,frescos,ARG,CINDOR,Leche chocolatada Cindor 200 Ml. ,32%,"$ 243,50","$ 357,50",1217.50LT
Dia,frescos,ARG,SERENITO,Postre Vainilla Con Chocolate Serenito 118 Gr. ,50%,"$ 421,70","$ 843,10",3573.73KG
Dia,frescos,ARG,CUQUETS,Tapa de Empanada Criolla Cuquets 280 Gr. ,,"$ 159,10",,568.21KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia 180 gr ,35%,"$ 335,00","$ 515,50",1861.11KG
Dia,frescos,ARG,DANET / DANETTE,Postre copa chocolate danette 100gr ,30%,"$ 266,70","$ 381,00",2667.00KG
Dia,frescos,ARG,DIA,Yogur Entero Batido DIA Frutilla 125 Gr. ,,"$ 92,00",,736.00KG
Dia,frescos,ARG,SER,Postre Deli vainilla Ser 100 Gr. ,2do 50%,"$ 169,80",,1698.00KG
Dia,frescos,ARG,LA PAULINA,Queso de Crema La Paulina Alioli 250 Gr. ,,"$ 335,50",,1342.00KG
Dia,frescos,ARG,DIA,Leche Chocolatada DIA Larga Vida 200 Ml. ,,"$ 119,50",,597.50LT
Dia,frescos,ARG,SER,YOGUR FIRME VAINILLA SER 190GR ,30%,"$ 318,80","$ 455,10",1677.89KG
Dia,frescos,ARG,YOGURISIMO,Yogur con Granola Yogurisimo 168 Gr. ,2do 50%,"$ 288,70",,1718.45KG
Dia,frescos,ARG,DIA,Crema de Leche DIA Larga Vida 200 Ml. ,,"$ 245,60",,1228.00LT
Dia,frescos,ARG,DIA,Leche Condensada DIA 395 Gr. ,,"$ 277,70",,703.04KG
Dia,frescos,ARG,YOGURISIMO,Yogur Firme Vainilla Yogurisimo 120  Gr. ,2do 50%,"$ 275,00",,1776.67KG
Dia,frescos,ARG,DIA,Mortadela DIA Feteada 180 Gr. ,,"$ 412,60",,2292.22KG
Dia,frescos,ARG,LA SERENISIMA,Crema de Leche La Serenísima Fortificada con Vitaminas 200 Ml. ,25%,"$ 273,00","$ 363,90",1365.00LT
Dia,frescos,ARG,ILOLAY,Yogur Entero Ilolay con Cereales 165 Gr. ,24%,"$ 155,00","$ 202,65",0.94GR
Dia,frescos,ARG,TREGAR,Crema de leche doble tregar 200ml ,20%,"$ 319,00","$ 399,40",1595.00LT
Dia,frescos,ARG,DIA,Bebida Vegetal DIA Vainilla 1 Lt. ,,"$ 337,80",,337.80LT
Dia,frescos,ARG,DIA,Yogur Entero Batido DIA Vainilla 125 Gr. ,,"$ 92,00",,736.00KG
Dia,frescos,ARG,SERENITO,Postre dulce de leche SERENITO 100  Gr. ,,"$ 81,80",,818.00KG
Dia,frescos,ARG,YOLCLE,Manteca Yolcle Primera Calidad 500 Gr. ,,"$ 817,70",,1635.40KG
Dia,frescos,ARG,DIA,Yogur Entero DIA Frutilla sachet 220 Gr. ,,"$ 71,40",,324.55KG
Dia,frescos,ARG,LA SERENISIMA,Leche Descremada La Serenísima Protein 1 Lt. ,,"$ 373,65",,373.65LT
Dia,frescos,ARG,DIA,Leche Entera en Polvo DIA 800 Gr. ,,"$ 1.414,40",,1768.00KG
Dia,frescos,ARG,DIA,Crema Chantilly DIA Lista 250 Gr. ,,"$ 583,80",,2335.20KG
Dia,frescos,ARG,DIA,Leche en polvo Descremada DIA 800 Gr. ,,"$ 1.414,40",,1768.00KG
Dia,frescos,ARG,YOGURISIMO,Yogur Firme Conicet frutilla Yogurisimo 190 Gr. ,2do 50%,"$ 341,30",,1796.32KG
Dia,frescos,ARG,DIA,Salchichas DIA sin piel 225 Gr. ,5%,"$ 209,00","$ 220,00",928.89KG
Dia,frescos,ARG,DIA,Mozzarella Día 1 Kg. ,,"$ 2.612,70",,2612.70KG
Dia,frescos,ARG,LA PAULINA,Queso de Crema Clásico La Paulina 290 Gr. ,,"$ 303,70",,1047.24KG
Dia,frescos,ARG,REGGIO,Salamín Reggio 200 Gr. ,40%,"$ 299,00","$ 499,00",1495.00KG
Dia,frescos,ARG,DIA,Postre de Chocolate DIA 230 Gr. ,,"$ 139,20",,605.22KG
Dia,frescos,ARG,NESTLE,Leche Condensada Nestlé 395 Gr. ,40%,"$ 415,00","$ 691,30",1050.63KG
Dia,frescos,ARG,SER,Yogur Essential batido vainilla Ser 140 Gr. ,,"$ 171,20",,1222.86KG
Dia,frescos,ARG,CALSA,Levadura Familiar Calsa 100 Gr. ,12%,"$ 99,00","$ 112,50",0.99GR
Dia,frescos,ARG,YOGURISIMO,Yogur Cremix Conicet frutilla Yogurisimo 120 Gr. ,2do 50%,"$ 275,00",,2291.67KG
Dia,frescos,ARG,YOGURISIMO,Yogur Firme Conicet frutilla Yogurisimo 120 Gr. ,2do 50%,"$ 275,00",,2291.67KG
Dia,frescos,ARG,DIA,Postre DIA Vainilla 230 Gr. ,,"$ 139,20",,605.22KG
Dia,frescos,ARG,DIA,Yogur Firme Entero DIA Vainilla 250 Gr. ,,"$ 147,20",,588.80KG
Dia,frescos,ARG,YOGURISIMO,Yogur Cremix Conicet vainilla Yogurisimo 120 Gr. ,2do 50%,"$ 275,00",,2291.67KG
Dia,frescos,ARG,LARIO,Lomo de Cerdo Lario Cocido 120 Gr. ,16%,"$ 489,00","$ 581,00",4075.00KG
Dia,frescos,ARG,DIA,Postre DIA Dulce de Leche 230 Gr. ,,"$ 139,20",,605.22KG
Dia,frescos,ARG,DIA,Queso Untable DIA Roquefort 180 Gr. ,,"$ 292,90",,1627.22KG
Dia,frescos,ARG,SU MASA,RAVIOLES POLLO Y  VERDURA  SUMASA  460GR ,,"$ 329,00",,715.22KG
Dia,frescos,ARG,DIA,Yogur Entero Bebible DIA Frutilla 1 Lt. ,,"$ 285,10",,285.10LT
Dia,frescos,ARG,YOGURISIMO,Yogur Firme Conicet vainilla Yogurisimo 190 Gr. ,2do 50%,"$ 341,30",,1796.32KG
Dia,frescos,ARG,SIN MARCA,Bondiola Congelada 1 Kg. ,,"$ 2.299,00",,2299.00KG
Dia,frescos,ARG,DIA,Pate de Foie DIA 90 Gr. ,5%,"$ 109,00","$ 114,90",1211.11KG
Dia,frescos,ARG,DIA,Leche en polvo Descremada DIA ,,"$ 786,80",,1967.00KG
Dia,frescos,ARG,LA PAULINA,Queso Rallado La Paulina 150 Gr. ,,"$ 618,20",,4121.33KG
Dia,frescos,ARG,MENDICRIM,Queso Crema Cremoso Mendicrim 300 Gr. ,,"$ 513,50",,1711.67KG
Dia,frescos,ARG,DIA,Yogur Entero DIA Vainilla sachet 220 Gr. ,,"$ 71,40",,324.55KG
Dia,frescos,ARG,DIA,Kiwi x 1 Kg. ,27%,"$ 949,00","$ 1.299,00",949.00KG
Dia,frescos,ARG,SU MASA,Ravioles Sumasa Ricota 460 Gr. ,,"$ 329,00",,715.22KG
Dia,frescos,ARG,DIA,Queso Untable DIA Salame 180 Gr. ,,"$ 292,90",,1627.22KG
Dia,frescos,ARG,DIA,Leche Entera en Polvo DIA 400 Gr. ,,"$ 786,80",,1967.00KG
Dia,frescos,ARG,SIN MARCA,Maní sin Sal a anel x 1 Kg. ,,"$ 559,00",,559.00KG
Dia,frescos,ARG,SIN MARCA,Solomillo de Cerdo Congelado 1 Kg. ,,"$ 2.299,00",,2299.00KG
Dia,frescos,ARG,LEVEX,Levadura Seca Levex 20 Gr. ,,"$ 80,00",,4000.00KG
Dia,frescos,ARG,SIN MARCA,Picada de cerdo fresca Envasado al Vacío x 1 Kg. ,,"$ 891,90",,891.90KG
Dia,frescos,ARG,SIN MARCA,Chorizo Puro Cerdo 400 Gr. 1 Un. ,,"$ 799,00",,2372.50KG
Dia,frescos,ARG,LA SERENISIMA,Leche Entera Clasica La Serenísima Sachet 1 Lt. ,,"$ 264,95",,264.95LT
Dia,frescos,ARG,DIA,Yogur Descremado Firme DIA Vainilla 250 Gr. ,,"$ 159,60",,638.40KG
Dia,frescos,ARG,SIN MARCA,Jamón en Rodajas Cerdo Atmósfera Modificada x 1 Kg. ,,"$ 749,00",,749.00KG
Dia,frescos,ARG,DIA,Manteca Untable Light DIA 200 Gr. ,,"$ 326,70",,1633.50KG
Dia,frescos,ARG,OPI,Alimento a base de Queso OPI 120 Gr. ,,"$ 267,90",,2232.50KG
Dia,frescos,ARG,FRIGORIFICO CONSTANZO,Cordero Trozado 1 Kg. ,15%,"$ 1.699,00","$ 1.999,00",1699.00KG
Dia,frescos,ARG,DIA,Queso DIA Port Salut Sin Sal x 1 Kg. ,,"$ 1.975,80",,1975.80KG
Dia,frescos,ARG,DIA,Yogur Descremado Firme DIA Frutilla 250 Gr. ,,"$ 159,60",,638.40KG
Dia,frescos,ARG,TREGAR,Yogur Tregar Natural 140 Gr. ,,"$ 140,60",,1004.29KG
Dia,frescos,ARG,SIN MARCA,Papa Negra x 1 Kg. ,,"$ 299,00",,299.00KG
Dia,frescos,ARG,DIA,Queso DIA Cremoso x 1 Kg. ,,"$ 1.370,50",,1370.50KG
Dia,frescos,ARG,DIA,Tapa de Pastelito DIA 350 Gr. ,,"$ 359,00",,1025.71KG
Dia,frescos,ARG,FINLANDIA,Queso Brie Finlandia Natural 100 Gr. ,,"$ 714,10",,7141.00KG
Dia,frescos,ARG,SIN MARCA,Palta x 1 Un. ,,"$ 199,00",,199.00UD
Dia,frescos,ARG,DIA,Cebolla Comercial en bolsa malla x 1 Kg. ,,"$ 169,00",,169.00KG
Dia,frescos,ARG,MASTER COOK,Vacío Cook Master Premium Envasado al Vacío x 1 Kg. ,15%,"$ 2.199,00","$ 2.599,00",3248.75KG
Dia,frescos,ARG,ROCKY,Ensalada Coleslaw Rocky 250 Gr. ,17%,"$ 499,00","$ 599,00",1996.00KG
Dia,frescos,ARG,LARIO,Mortadela Feteada Lario 150 Gr. ,15%,"$ 369,00","$ 435,40",2460.00KG
Dia,frescos,ARG,SANCOR,Queso Rallado Sancor 40 Gr. ,9%,"$ 229,00","$ 252,70",5725.00KG
Dia,frescos,ARG,AVILIGHT,Pollo Fresco x 1 Kg. ,,"$ 629,00",,629.00KG
Dia,frescos,ARG,DIA,Picadillo DIA Carne 90 Gr. ,5%,"$ 109,00","$ 114,90",1211.11KG
Dia,frescos,ARG,LA SERENISIMA,Crema de Leche La Serenísima Culinaria 20% 200 Ml. ,,"$ 235,70",,1178.50LT
Dia,frescos,ARG,GRAN ALDEA,Queso Tybo Feteado Gran Aldea 170 Gr. ,6%,"$ 449,00","$ 476,00",2641.18KG
Dia,frescos,ARG,DIA,Queso Danbo feteado DIA 200 Gr. ,15%,"$ 449,00","$ 525,70",2245.00KG
Dia,frescos,ARG,LA SERENISIMA,Leche La Serenisima Liviana 1% 1 Lt. ,,"$ 409,00",,409.00LT
Dia,frescos,ARG,TONADITA,Queso Untable Tonadita Patagonia Light 200 Gr. ,12%,"$ 249,00","$ 282,10",1245.00KG
Dia,frescos,ARG,APOSTOLES,Leche Entera Apóstoles Larga Vida 1 Lt. ,,"$ 135,20",,135.20LT
Dia,frescos,ARG,TONADITA,Queso Untable Tonadita Patagonia 200 Gr. ,12%,"$ 249,00","$ 282,10",1245.00KG
Dia,frescos,ARG,DIA,Zanahoria x 1 Kg. ,,"$ 299,00",,299.00KG
Dia,frescos,ARG,ILOLAY,Yogur Entero Ilolay colchón de Frutilla 150 Gr. ,,"$ 92,98",,619.87KG
Dia,frescos,ARG,OPI,Huevo blanco extragrande OPI 6 Un. ,,"$ 275,80",,45.97UD
Dia,frescos,ARG,LA SERENISIMA,Leche Entera Clasica La Serenísima Larga Vida 1 Lt. ,,"$ 430,95",,430.95LT
Dia,frescos,ARG,DOÑA AURORA,MUZZARELLA MEDITERRANEA 250GR ,11%,"$ 799,00","$ 899,00",3196.00KG
Dia,frescos,ARG,LA SERENISIMA,Yogur bebible descremado frutilla La Serenísima Clásico 900 Gr. ,,"$ 373,40",,414.89KG
Dia,frescos,ARG,LA SERENISIMA,Manteca La Serenísima Multivitaminas 100 Gr. ,,"$ 299,90",,2999.00KG
Dia,frescos,ARG,TONADITA,Queso Cheddar Tonadita 10 Un. ,,"$ 483,50",,4029.17KG
Dia,frescos,ARG,SWIFT,Salchichas Swift 225 Gr. ,,"$ 304,80",,1325.22KG
Dia,frescos,ARG,TONADITA,Manteca Tonadita baja lactosa 200 Gr. ,,"$ 328,00",,1640.00KG
Dia,frescos,ARG,DIA,Papa Comercial en bolsa malla x 1 Kg. ,,"$ 179,00",,179.00KG
Dia,frescos,ARG,DIA,Tapa para Pascualina DIA Hojaldre 400 Gr. ,,"$ 219,59",,548.98KG
Dia,frescos,ARG,DIA,Tapa para Pascualina DIA Criolla 400 Gr. ,,"$ 213,39",,533.48KG
Dia,frescos,ARG,LA SERENISIMA,Queso crema Light La Serenisima Clasico 290 Gr. ,,"$ 395,80",,1364.83KG
Dia,frescos,ARG,LA SERENISIMA,Yogur bebible descremado vainilla La Serenísima Clásico 900 Gr. ,,"$ 373,40",,414.89KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia Balance 290 gr ,,"$ 432,95",,1492.93KG
Dia,frescos,ARG,TONADITA,Queso Untable Tonadita Jamón 190 Gr. ,,"$ 263,10",,1384.74KG
